user_id,type,name,timestamp,outcome
2d48a1c152c545458d8bc591e12e28d0,Novice,Rodney,2022-10-26 15:51:04,SUCCESS
2d48a1c152c545458d8bc591e12e28d0,Novice,Rodney,2022-11-02 15:51:04,FAIL
2d48a1c152c545458d8bc591e12e28d0,Novice,Rodney,2022-11-09 15:51:04,SUCCESS
2d48a1c152c545458d8bc591e12e28d0,Novice,Rodney,2022-11-16 15:51:04,MISS
2d48a1c152c545458d8bc591e12e28d0,Novice,Rodney,2022-11-23 15:51:04,FAIL
2d48a1c152c545458d8bc591e12e28d0,Novice,Rodney,2022-11-30 15:51:04,SUCCESS
2d48a1c152c545458d8bc591e12e28d0,Novice,Rodney,2022-12-07 15:51:04,MISS
2d48a1c152c545458d8bc591e12e28d0,Novice,Rodney,2022-12-14 15:51:04,SUCCESS
2d48a1c152c545458d8bc591e12e28d0,Novice,Rodney,2022-12-21 15:51:04,FAIL
2d48a1c152c545458d8bc591e12e28d0,Novice,Rodney,2022-12-28 15:51:04,SUCCESS
2d48a1c152c545458d8bc591e12e28d0,Novice,Rodney,2023-01-04 15:51:04,SUCCESS
2d48a1c152c545458d8bc591e12e28d0,Novice,Rodney,2023-01-11 15:51:04,FAIL
2d48a1c152c545458d8bc591e12e28d0,Novice,Rodney,2023-01-18 15:51:04,SUCCESS
2d48a1c152c545458d8bc591e12e28d0,Novice,Rodney,2023-01-25 15:51:04,FAIL
2e683c4e4c90424593917a696be7786f,Novice,James,2022-02-16 15:51:03,FAIL
2e683c4e4c90424593917a696be7786f,Novice,James,2022-02-23 15:51:03,FAIL
2e683c4e4c90424593917a696be7786f,Novice,James,2022-03-02 15:51:03,FAIL
2e683c4e4c90424593917a696be7786f,Novice,James,2022-03-09 15:51:03,FAIL
2e683c4e4c90424593917a696be7786f,Novice,James,2022-03-16 15:51:03,MISS
2e683c4e4c90424593917a696be7786f,Novice,James,2022-03-23 15:51:03,MISS
2e683c4e4c90424593917a696be7786f,Novice,James,2022-03-30 15:51:03,FAIL
2e683c4e4c90424593917a696be7786f,Novice,James,2022-04-06 15:51:03,FAIL
2e683c4e4c90424593917a696be7786f,Novice,James,2022-04-13 15:51:03,FAIL
2e683c4e4c90424593917a696be7786f,Novice,James,2022-04-20 15:51:03,FAIL
2e683c4e4c90424593917a696be7786f,Novice,James,2022-04-27 15:51:03,FAIL
2e683c4e4c90424593917a696be7786f,Novice,James,2022-05-04 15:51:03,FAIL
2e683c4e4c90424593917a696be7786f,Novice,James,2022-05-11 15:51:03,SUCCESS
2e683c4e4c90424593917a696be7786f,Novice,James,2022-05-18 15:51:04,FAIL
2e683c4e4c90424593917a696be7786f,Novice,James,2022-05-25 15:51:04,FAIL
2e683c4e4c90424593917a696be7786f,Novice,James,2022-06-01 15:51:04,FAIL
2e683c4e4c90424593917a696be7786f,Novice,James,2022-06-08 15:51:04,SUCCESS
2e683c4e4c90424593917a696be7786f,Novice,James,2022-06-15 15:51:04,FAIL
2e683c4e4c90424593917a696be7786f,Novice,James,2022-06-22 15:51:04,SUCCESS
2e683c4e4c90424593917a696be7786f,Novice,James,2022-06-29 15:51:04,SUCCESS
2e683c4e4c90424593917a696be7786f,Novice,James,2022-07-06 15:51:04,SUCCESS
2e683c4e4c90424593917a696be7786f,Novice,James,2022-07-13 15:51:04,FAIL
2e683c4e4c90424593917a696be7786f,Novice,James,2022-07-20 15:51:04,MISS
2e683c4e4c90424593917a696be7786f,Novice,James,2022-07-27 15:51:04,FAIL
2e683c4e4c90424593917a696be7786f,Novice,James,2022-08-03 15:51:04,FAIL
2e683c4e4c90424593917a696be7786f,Novice,James,2022-08-10 15:51:04,FAIL
2e683c4e4c90424593917a696be7786f,Novice,James,2022-08-17 15:51:04,FAIL
2e683c4e4c90424593917a696be7786f,Novice,James,2022-08-24 15:51:04,MISS
2e683c4e4c90424593917a696be7786f,Novice,James,2022-08-31 15:51:04,SUCCESS
2e683c4e4c90424593917a696be7786f,Novice,James,2022-09-07 15:51:04,SUCCESS
2e683c4e4c90424593917a696be7786f,Novice,James,2022-09-14 15:51:04,FAIL
2e683c4e4c90424593917a696be7786f,Novice,James,2022-09-21 15:51:04,FAIL
2e683c4e4c90424593917a696be7786f,Novice,James,2022-09-28 15:51:04,SUCCESS
2e683c4e4c90424593917a696be7786f,Novice,James,2022-10-05 15:51:04,FAIL
2e683c4e4c90424593917a696be7786f,Novice,James,2022-10-12 15:51:04,SUCCESS
2e683c4e4c90424593917a696be7786f,Novice,James,2022-10-19 15:51:04,SUCCESS
2e683c4e4c90424593917a696be7786f,Novice,James,2022-10-26 15:51:04,SUCCESS
2e683c4e4c90424593917a696be7786f,Novice,James,2022-11-02 15:51:04,SUCCESS
2e683c4e4c90424593917a696be7786f,Novice,James,2022-11-09 15:51:04,SUCCESS
2e683c4e4c90424593917a696be7786f,Novice,James,2022-11-16 15:51:04,SUCCESS
2e683c4e4c90424593917a696be7786f,Novice,James,2022-11-23 15:51:04,FAIL
2e683c4e4c90424593917a696be7786f,Novice,James,2022-11-30 15:51:04,FAIL
2e683c4e4c90424593917a696be7786f,Novice,James,2022-12-07 15:51:04,SUCCESS
2e683c4e4c90424593917a696be7786f,Novice,James,2022-12-14 15:51:04,SUCCESS
2e683c4e4c90424593917a696be7786f,Novice,James,2022-12-21 15:51:04,SUCCESS
2e683c4e4c90424593917a696be7786f,Novice,James,2022-12-28 15:51:04,FAIL
2e683c4e4c90424593917a696be7786f,Novice,James,2023-01-04 15:51:04,MISS
2e683c4e4c90424593917a696be7786f,Novice,James,2023-01-11 15:51:04,SUCCESS
2e683c4e4c90424593917a696be7786f,Novice,James,2023-01-18 15:51:04,SUCCESS
2e683c4e4c90424593917a696be7786f,Novice,James,2023-01-25 15:51:04,FAIL
3d9fae254472468aafa516025979aaf0,Novice,Sandra,2022-02-16 15:51:03,SUCCESS
3d9fae254472468aafa516025979aaf0,Novice,Sandra,2022-02-23 15:51:03,SUCCESS
3d9fae254472468aafa516025979aaf0,Novice,Sandra,2022-03-02 15:51:03,FAIL
3d9fae254472468aafa516025979aaf0,Novice,Sandra,2022-03-09 15:51:03,MISS
3d9fae254472468aafa516025979aaf0,Novice,Sandra,2022-03-16 15:51:03,MISS
3d9fae254472468aafa516025979aaf0,Novice,Sandra,2022-03-23 15:51:03,FAIL
3d9fae254472468aafa516025979aaf0,Novice,Sandra,2022-03-30 15:51:03,FAIL
3d9fae254472468aafa516025979aaf0,Novice,Sandra,2022-04-06 15:51:03,SUCCESS
3d9fae254472468aafa516025979aaf0,Novice,Sandra,2022-04-13 15:51:03,FAIL
3d9fae254472468aafa516025979aaf0,Novice,Sandra,2022-04-20 15:51:03,FAIL
3d9fae254472468aafa516025979aaf0,Novice,Sandra,2022-04-27 15:51:03,MISS
3d9fae254472468aafa516025979aaf0,Novice,Sandra,2022-05-04 15:51:03,SUCCESS
3d9fae254472468aafa516025979aaf0,Novice,Sandra,2022-05-11 15:51:03,FAIL
3d9fae254472468aafa516025979aaf0,Novice,Sandra,2022-05-18 15:51:04,FAIL
3d9fae254472468aafa516025979aaf0,Novice,Sandra,2022-05-25 15:51:04,FAIL
3d9fae254472468aafa516025979aaf0,Novice,Sandra,2022-06-01 15:51:04,FAIL
3d9fae254472468aafa516025979aaf0,Novice,Sandra,2022-06-08 15:51:04,SUCCESS
3d9fae254472468aafa516025979aaf0,Novice,Sandra,2022-06-15 15:51:04,SUCCESS
3d9fae254472468aafa516025979aaf0,Novice,Sandra,2022-06-22 15:51:04,FAIL
3d9fae254472468aafa516025979aaf0,Novice,Sandra,2022-06-29 15:51:04,FAIL
3d9fae254472468aafa516025979aaf0,Novice,Sandra,2022-07-06 15:51:04,FAIL
3d9fae254472468aafa516025979aaf0,Novice,Sandra,2022-07-13 15:51:04,MISS
3d9fae254472468aafa516025979aaf0,Novice,Sandra,2022-07-20 15:51:04,FAIL
3d9fae254472468aafa516025979aaf0,Novice,Sandra,2022-07-27 15:51:04,SUCCESS
3d9fae254472468aafa516025979aaf0,Novice,Sandra,2022-08-03 15:51:04,SUCCESS
3d9fae254472468aafa516025979aaf0,Novice,Sandra,2022-08-10 15:51:04,FAIL
3d9fae254472468aafa516025979aaf0,Novice,Sandra,2022-08-17 15:51:04,FAIL
3d9fae254472468aafa516025979aaf0,Novice,Sandra,2022-08-24 15:51:04,FAIL
3d9fae254472468aafa516025979aaf0,Novice,Sandra,2022-08-31 15:51:04,SUCCESS
3d9fae254472468aafa516025979aaf0,Novice,Sandra,2022-09-07 15:51:04,SUCCESS
3d9fae254472468aafa516025979aaf0,Novice,Sandra,2022-09-14 15:51:04,FAIL
3d9fae254472468aafa516025979aaf0,Novice,Sandra,2022-09-21 15:51:04,MISS
3d9fae254472468aafa516025979aaf0,Novice,Sandra,2022-09-28 15:51:04,FAIL
3d9fae254472468aafa516025979aaf0,Novice,Sandra,2022-10-05 15:51:04,FAIL
3d9fae254472468aafa516025979aaf0,Novice,Sandra,2022-10-12 15:51:04,SUCCESS
3d9fae254472468aafa516025979aaf0,Novice,Sandra,2022-10-19 15:51:04,FAIL
3d9fae254472468aafa516025979aaf0,Novice,Sandra,2022-10-26 15:51:04,SUCCESS
3d9fae254472468aafa516025979aaf0,Novice,Sandra,2022-11-02 15:51:04,SUCCESS
3d9fae254472468aafa516025979aaf0,Novice,Sandra,2022-11-09 15:51:04,SUCCESS
3d9fae254472468aafa516025979aaf0,Novice,Sandra,2022-11-16 15:51:04,FAIL
3d9fae254472468aafa516025979aaf0,Novice,Sandra,2022-11-23 15:51:04,SUCCESS
3d9fae254472468aafa516025979aaf0,Novice,Sandra,2022-11-30 15:51:04,FAIL
3d9fae254472468aafa516025979aaf0,Novice,Sandra,2022-12-07 15:51:04,FAIL
3d9fae254472468aafa516025979aaf0,Novice,Sandra,2022-12-14 15:51:04,MISS
3d9fae254472468aafa516025979aaf0,Novice,Sandra,2022-12-21 15:51:04,FAIL
3d9fae254472468aafa516025979aaf0,Novice,Sandra,2022-12-28 15:51:04,FAIL
3d9fae254472468aafa516025979aaf0,Novice,Sandra,2023-01-04 15:51:04,SUCCESS
3d9fae254472468aafa516025979aaf0,Novice,Sandra,2023-01-11 15:51:04,SUCCESS
3d9fae254472468aafa516025979aaf0,Novice,Sandra,2023-01-18 15:51:04,FAIL
3d9fae254472468aafa516025979aaf0,Novice,Sandra,2023-01-25 15:51:04,FAIL
41d9c8297afb4d6ab15d01d07448e1d7,Novice,Kathy,2022-02-16 15:51:03,MISS
41d9c8297afb4d6ab15d01d07448e1d7,Novice,Kathy,2022-02-23 15:51:03,FAIL
41d9c8297afb4d6ab15d01d07448e1d7,Novice,Kathy,2022-03-02 15:51:03,MISS
41d9c8297afb4d6ab15d01d07448e1d7,Novice,Kathy,2022-03-09 15:51:03,FAIL
41d9c8297afb4d6ab15d01d07448e1d7,Novice,Kathy,2022-03-16 15:51:03,MISS
41d9c8297afb4d6ab15d01d07448e1d7,Novice,Kathy,2022-03-23 15:51:03,MISS
41d9c8297afb4d6ab15d01d07448e1d7,Novice,Kathy,2022-03-30 15:51:03,SUCCESS
41d9c8297afb4d6ab15d01d07448e1d7,Novice,Kathy,2022-04-06 15:51:03,FAIL
41d9c8297afb4d6ab15d01d07448e1d7,Novice,Kathy,2022-04-13 15:51:03,SUCCESS
41d9c8297afb4d6ab15d01d07448e1d7,Novice,Kathy,2022-04-20 15:51:03,FAIL
41d9c8297afb4d6ab15d01d07448e1d7,Novice,Kathy,2022-04-27 15:51:03,FAIL
41d9c8297afb4d6ab15d01d07448e1d7,Novice,Kathy,2022-05-04 15:51:03,MISS
41d9c8297afb4d6ab15d01d07448e1d7,Novice,Kathy,2022-05-11 15:51:03,FAIL
41d9c8297afb4d6ab15d01d07448e1d7,Novice,Kathy,2022-05-18 15:51:04,FAIL
41d9c8297afb4d6ab15d01d07448e1d7,Novice,Kathy,2022-05-25 15:51:04,SUCCESS
41d9c8297afb4d6ab15d01d07448e1d7,Novice,Kathy,2022-06-01 15:51:04,FAIL
41d9c8297afb4d6ab15d01d07448e1d7,Novice,Kathy,2022-06-08 15:51:04,FAIL
41d9c8297afb4d6ab15d01d07448e1d7,Novice,Kathy,2022-06-15 15:51:04,SUCCESS
41d9c8297afb4d6ab15d01d07448e1d7,Novice,Kathy,2022-06-22 15:51:04,SUCCESS
41d9c8297afb4d6ab15d01d07448e1d7,Novice,Kathy,2022-06-29 15:51:04,MISS
41d9c8297afb4d6ab15d01d07448e1d7,Novice,Kathy,2022-07-06 15:51:04,MISS
41d9c8297afb4d6ab15d01d07448e1d7,Novice,Kathy,2022-07-13 15:51:04,FAIL
41d9c8297afb4d6ab15d01d07448e1d7,Novice,Kathy,2022-07-20 15:51:04,SUCCESS
41d9c8297afb4d6ab15d01d07448e1d7,Novice,Kathy,2022-07-27 15:51:04,MISS
41d9c8297afb4d6ab15d01d07448e1d7,Novice,Kathy,2022-08-03 15:51:04,SUCCESS
41d9c8297afb4d6ab15d01d07448e1d7,Novice,Kathy,2022-08-10 15:51:04,FAIL
41d9c8297afb4d6ab15d01d07448e1d7,Novice,Kathy,2022-08-17 15:51:04,MISS
41d9c8297afb4d6ab15d01d07448e1d7,Novice,Kathy,2022-08-24 15:51:04,MISS
41d9c8297afb4d6ab15d01d07448e1d7,Novice,Kathy,2022-08-31 15:51:04,SUCCESS
41d9c8297afb4d6ab15d01d07448e1d7,Novice,Kathy,2022-09-07 15:51:04,MISS
41d9c8297afb4d6ab15d01d07448e1d7,Novice,Kathy,2022-09-14 15:51:04,SUCCESS
41d9c8297afb4d6ab15d01d07448e1d7,Novice,Kathy,2022-09-21 15:51:04,SUCCESS
41d9c8297afb4d6ab15d01d07448e1d7,Novice,Kathy,2022-09-28 15:51:04,SUCCESS
41d9c8297afb4d6ab15d01d07448e1d7,Novice,Kathy,2022-10-05 15:51:04,SUCCESS
41d9c8297afb4d6ab15d01d07448e1d7,Novice,Kathy,2022-10-12 15:51:04,FAIL
41d9c8297afb4d6ab15d01d07448e1d7,Novice,Kathy,2022-10-19 15:51:04,SUCCESS
41d9c8297afb4d6ab15d01d07448e1d7,Novice,Kathy,2022-10-26 15:51:04,FAIL
41d9c8297afb4d6ab15d01d07448e1d7,Novice,Kathy,2022-11-02 15:51:04,MISS
41d9c8297afb4d6ab15d01d07448e1d7,Novice,Kathy,2022-11-09 15:51:04,SUCCESS
41d9c8297afb4d6ab15d01d07448e1d7,Novice,Kathy,2022-11-16 15:51:04,SUCCESS
41d9c8297afb4d6ab15d01d07448e1d7,Novice,Kathy,2022-11-23 15:51:04,FAIL
41d9c8297afb4d6ab15d01d07448e1d7,Novice,Kathy,2022-11-30 15:51:04,FAIL
41d9c8297afb4d6ab15d01d07448e1d7,Novice,Kathy,2022-12-07 15:51:04,MISS
41d9c8297afb4d6ab15d01d07448e1d7,Novice,Kathy,2022-12-14 15:51:04,SUCCESS
41d9c8297afb4d6ab15d01d07448e1d7,Novice,Kathy,2022-12-21 15:51:04,MISS
41d9c8297afb4d6ab15d01d07448e1d7,Novice,Kathy,2022-12-28 15:51:04,SUCCESS
41d9c8297afb4d6ab15d01d07448e1d7,Novice,Kathy,2023-01-04 15:51:04,SUCCESS
41d9c8297afb4d6ab15d01d07448e1d7,Novice,Kathy,2023-01-11 15:51:04,SUCCESS
41d9c8297afb4d6ab15d01d07448e1d7,Novice,Kathy,2023-01-18 15:51:04,SUCCESS
41d9c8297afb4d6ab15d01d07448e1d7,Novice,Kathy,2023-01-25 15:51:04,SUCCESS
43f6b0af90c24491a3c8718707a63ec3,Novice,Brian,2022-02-16 15:51:03,MISS
43f6b0af90c24491a3c8718707a63ec3,Novice,Brian,2022-02-23 15:51:03,FAIL
43f6b0af90c24491a3c8718707a63ec3,Novice,Brian,2022-03-02 15:51:03,FAIL
43f6b0af90c24491a3c8718707a63ec3,Novice,Brian,2022-03-09 15:51:03,MISS
43f6b0af90c24491a3c8718707a63ec3,Novice,Brian,2022-03-16 15:51:03,SUCCESS
43f6b0af90c24491a3c8718707a63ec3,Novice,Brian,2022-03-23 15:51:03,SUCCESS
43f6b0af90c24491a3c8718707a63ec3,Novice,Brian,2022-03-30 15:51:03,FAIL
43f6b0af90c24491a3c8718707a63ec3,Novice,Brian,2022-04-06 15:51:03,SUCCESS
43f6b0af90c24491a3c8718707a63ec3,Novice,Brian,2022-04-13 15:51:03,FAIL
43f6b0af90c24491a3c8718707a63ec3,Novice,Brian,2022-04-20 15:51:03,FAIL
43f6b0af90c24491a3c8718707a63ec3,Novice,Brian,2022-04-27 15:51:03,FAIL
43f6b0af90c24491a3c8718707a63ec3,Novice,Brian,2022-05-04 15:51:03,FAIL
43f6b0af90c24491a3c8718707a63ec3,Novice,Brian,2022-05-11 15:51:03,FAIL
43f6b0af90c24491a3c8718707a63ec3,Novice,Brian,2022-05-18 15:51:04,SUCCESS
43f6b0af90c24491a3c8718707a63ec3,Novice,Brian,2022-05-25 15:51:04,SUCCESS
43f6b0af90c24491a3c8718707a63ec3,Novice,Brian,2022-06-01 15:51:04,FAIL
43f6b0af90c24491a3c8718707a63ec3,Novice,Brian,2022-06-08 15:51:04,SUCCESS
43f6b0af90c24491a3c8718707a63ec3,Novice,Brian,2022-06-15 15:51:04,FAIL
43f6b0af90c24491a3c8718707a63ec3,Novice,Brian,2022-06-22 15:51:04,SUCCESS
43f6b0af90c24491a3c8718707a63ec3,Novice,Brian,2022-06-29 15:51:04,FAIL
43f6b0af90c24491a3c8718707a63ec3,Novice,Brian,2022-07-06 15:51:04,SUCCESS
43f6b0af90c24491a3c8718707a63ec3,Novice,Brian,2022-07-13 15:51:04,SUCCESS
43f6b0af90c24491a3c8718707a63ec3,Novice,Brian,2022-07-20 15:51:04,MISS
43f6b0af90c24491a3c8718707a63ec3,Novice,Brian,2022-07-27 15:51:04,FAIL
43f6b0af90c24491a3c8718707a63ec3,Novice,Brian,2022-08-03 15:51:04,SUCCESS
43f6b0af90c24491a3c8718707a63ec3,Novice,Brian,2022-08-10 15:51:04,SUCCESS
43f6b0af90c24491a3c8718707a63ec3,Novice,Brian,2022-08-17 15:51:04,SUCCESS
43f6b0af90c24491a3c8718707a63ec3,Novice,Brian,2022-08-24 15:51:04,MISS
43f6b0af90c24491a3c8718707a63ec3,Novice,Brian,2022-08-31 15:51:04,SUCCESS
43f6b0af90c24491a3c8718707a63ec3,Novice,Brian,2022-09-07 15:51:04,FAIL
43f6b0af90c24491a3c8718707a63ec3,Novice,Brian,2022-09-14 15:51:04,FAIL
43f6b0af90c24491a3c8718707a63ec3,Novice,Brian,2022-09-21 15:51:04,FAIL
43f6b0af90c24491a3c8718707a63ec3,Novice,Brian,2022-09-28 15:51:04,MISS
43f6b0af90c24491a3c8718707a63ec3,Novice,Brian,2022-10-05 15:51:04,MISS
43f6b0af90c24491a3c8718707a63ec3,Novice,Brian,2022-10-12 15:51:04,FAIL
43f6b0af90c24491a3c8718707a63ec3,Novice,Brian,2022-10-19 15:51:04,SUCCESS
43f6b0af90c24491a3c8718707a63ec3,Novice,Brian,2022-10-26 15:51:04,MISS
43f6b0af90c24491a3c8718707a63ec3,Novice,Brian,2022-11-02 15:51:04,SUCCESS
43f6b0af90c24491a3c8718707a63ec3,Novice,Brian,2022-11-09 15:51:04,SUCCESS
43f6b0af90c24491a3c8718707a63ec3,Novice,Brian,2022-11-16 15:51:04,FAIL
43f6b0af90c24491a3c8718707a63ec3,Novice,Brian,2022-11-23 15:51:04,SUCCESS
43f6b0af90c24491a3c8718707a63ec3,Novice,Brian,2022-11-30 15:51:04,SUCCESS
43f6b0af90c24491a3c8718707a63ec3,Novice,Brian,2022-12-07 15:51:04,FAIL
43f6b0af90c24491a3c8718707a63ec3,Novice,Brian,2022-12-14 15:51:04,SUCCESS
43f6b0af90c24491a3c8718707a63ec3,Novice,Brian,2022-12-21 15:51:04,FAIL
43f6b0af90c24491a3c8718707a63ec3,Novice,Brian,2022-12-28 15:51:04,FAIL
43f6b0af90c24491a3c8718707a63ec3,Novice,Brian,2023-01-04 15:51:04,SUCCESS
43f6b0af90c24491a3c8718707a63ec3,Novice,Brian,2023-01-11 15:51:04,FAIL
43f6b0af90c24491a3c8718707a63ec3,Novice,Brian,2023-01-18 15:51:04,SUCCESS
43f6b0af90c24491a3c8718707a63ec3,Novice,Brian,2023-01-25 15:51:04,FAIL
494f40c7dd894e5fbee90a715f712d0b,Novice,Stephen,2022-02-16 15:51:03,FAIL
494f40c7dd894e5fbee90a715f712d0b,Novice,Stephen,2022-02-23 15:51:03,SUCCESS
494f40c7dd894e5fbee90a715f712d0b,Novice,Stephen,2022-03-02 15:51:03,FAIL
494f40c7dd894e5fbee90a715f712d0b,Novice,Stephen,2022-03-09 15:51:03,FAIL
494f40c7dd894e5fbee90a715f712d0b,Novice,Stephen,2022-03-16 15:51:03,FAIL
494f40c7dd894e5fbee90a715f712d0b,Novice,Stephen,2022-03-23 15:51:03,MISS
494f40c7dd894e5fbee90a715f712d0b,Novice,Stephen,2022-03-30 15:51:03,FAIL
494f40c7dd894e5fbee90a715f712d0b,Novice,Stephen,2022-04-06 15:51:03,FAIL
494f40c7dd894e5fbee90a715f712d0b,Novice,Stephen,2022-04-13 15:51:03,FAIL
494f40c7dd894e5fbee90a715f712d0b,Novice,Stephen,2022-04-20 15:51:03,FAIL
494f40c7dd894e5fbee90a715f712d0b,Novice,Stephen,2022-04-27 15:51:03,MISS
494f40c7dd894e5fbee90a715f712d0b,Novice,Stephen,2022-05-04 15:51:03,MISS
494f40c7dd894e5fbee90a715f712d0b,Novice,Stephen,2022-05-11 15:51:03,FAIL
494f40c7dd894e5fbee90a715f712d0b,Novice,Stephen,2022-05-18 15:51:04,FAIL
494f40c7dd894e5fbee90a715f712d0b,Novice,Stephen,2022-05-25 15:51:04,SUCCESS
494f40c7dd894e5fbee90a715f712d0b,Novice,Stephen,2022-06-01 15:51:04,MISS
494f40c7dd894e5fbee90a715f712d0b,Novice,Stephen,2022-06-08 15:51:04,SUCCESS
494f40c7dd894e5fbee90a715f712d0b,Novice,Stephen,2022-06-15 15:51:04,FAIL
494f40c7dd894e5fbee90a715f712d0b,Novice,Stephen,2022-06-22 15:51:04,SUCCESS
494f40c7dd894e5fbee90a715f712d0b,Novice,Stephen,2022-06-29 15:51:04,MISS
494f40c7dd894e5fbee90a715f712d0b,Novice,Stephen,2022-07-06 15:51:04,MISS
494f40c7dd894e5fbee90a715f712d0b,Novice,Stephen,2022-07-13 15:51:04,SUCCESS
494f40c7dd894e5fbee90a715f712d0b,Novice,Stephen,2022-07-20 15:51:04,FAIL
494f40c7dd894e5fbee90a715f712d0b,Novice,Stephen,2022-07-27 15:51:04,SUCCESS
494f40c7dd894e5fbee90a715f712d0b,Novice,Stephen,2022-08-03 15:51:04,MISS
494f40c7dd894e5fbee90a715f712d0b,Novice,Stephen,2022-08-10 15:51:04,MISS
494f40c7dd894e5fbee90a715f712d0b,Novice,Stephen,2022-08-17 15:51:04,MISS
494f40c7dd894e5fbee90a715f712d0b,Novice,Stephen,2022-08-24 15:51:04,MISS
494f40c7dd894e5fbee90a715f712d0b,Novice,Stephen,2022-08-31 15:51:04,FAIL
494f40c7dd894e5fbee90a715f712d0b,Novice,Stephen,2022-09-07 15:51:04,SUCCESS
494f40c7dd894e5fbee90a715f712d0b,Novice,Stephen,2022-09-14 15:51:04,MISS
494f40c7dd894e5fbee90a715f712d0b,Novice,Stephen,2022-09-21 15:51:04,SUCCESS
494f40c7dd894e5fbee90a715f712d0b,Novice,Stephen,2022-09-28 15:51:04,SUCCESS
494f40c7dd894e5fbee90a715f712d0b,Novice,Stephen,2022-10-05 15:51:04,MISS
494f40c7dd894e5fbee90a715f712d0b,Novice,Stephen,2022-10-12 15:51:04,MISS
494f40c7dd894e5fbee90a715f712d0b,Novice,Stephen,2022-10-19 15:51:04,FAIL
494f40c7dd894e5fbee90a715f712d0b,Novice,Stephen,2022-10-26 15:51:04,FAIL
494f40c7dd894e5fbee90a715f712d0b,Novice,Stephen,2022-11-02 15:51:04,FAIL
494f40c7dd894e5fbee90a715f712d0b,Novice,Stephen,2022-11-09 15:51:04,FAIL
494f40c7dd894e5fbee90a715f712d0b,Novice,Stephen,2022-11-16 15:51:04,SUCCESS
494f40c7dd894e5fbee90a715f712d0b,Novice,Stephen,2022-11-23 15:51:04,SUCCESS
494f40c7dd894e5fbee90a715f712d0b,Novice,Stephen,2022-11-30 15:51:04,FAIL
494f40c7dd894e5fbee90a715f712d0b,Novice,Stephen,2022-12-07 15:51:04,FAIL
494f40c7dd894e5fbee90a715f712d0b,Novice,Stephen,2022-12-14 15:51:04,SUCCESS
494f40c7dd894e5fbee90a715f712d0b,Novice,Stephen,2022-12-21 15:51:04,SUCCESS
494f40c7dd894e5fbee90a715f712d0b,Novice,Stephen,2022-12-28 15:51:04,SUCCESS
494f40c7dd894e5fbee90a715f712d0b,Novice,Stephen,2023-01-04 15:51:04,FAIL
494f40c7dd894e5fbee90a715f712d0b,Novice,Stephen,2023-01-11 15:51:04,FAIL
494f40c7dd894e5fbee90a715f712d0b,Novice,Stephen,2023-01-18 15:51:04,SUCCESS
494f40c7dd894e5fbee90a715f712d0b,Novice,Stephen,2023-01-25 15:51:04,FAIL
515b3a3365ae45909c408323c7c3e2ad,Novice,Megan,2022-02-16 15:51:03,SUCCESS
515b3a3365ae45909c408323c7c3e2ad,Novice,Megan,2022-02-23 15:51:03,FAIL
515b3a3365ae45909c408323c7c3e2ad,Novice,Megan,2022-03-02 15:51:03,MISS
515b3a3365ae45909c408323c7c3e2ad,Novice,Megan,2022-03-09 15:51:03,FAIL
515b3a3365ae45909c408323c7c3e2ad,Novice,Megan,2022-03-16 15:51:03,FAIL
515b3a3365ae45909c408323c7c3e2ad,Novice,Megan,2022-03-23 15:51:03,FAIL
515b3a3365ae45909c408323c7c3e2ad,Novice,Megan,2022-03-30 15:51:03,FAIL
515b3a3365ae45909c408323c7c3e2ad,Novice,Megan,2022-04-06 15:51:03,FAIL
515b3a3365ae45909c408323c7c3e2ad,Novice,Megan,2022-04-13 15:51:03,FAIL
515b3a3365ae45909c408323c7c3e2ad,Novice,Megan,2022-04-20 15:51:03,SUCCESS
515b3a3365ae45909c408323c7c3e2ad,Novice,Megan,2022-04-27 15:51:03,FAIL
515b3a3365ae45909c408323c7c3e2ad,Novice,Megan,2022-05-04 15:51:03,FAIL
515b3a3365ae45909c408323c7c3e2ad,Novice,Megan,2022-05-11 15:51:03,SUCCESS
515b3a3365ae45909c408323c7c3e2ad,Novice,Megan,2022-05-18 15:51:04,MISS
515b3a3365ae45909c408323c7c3e2ad,Novice,Megan,2022-05-25 15:51:04,FAIL
515b3a3365ae45909c408323c7c3e2ad,Novice,Megan,2022-06-01 15:51:04,SUCCESS
515b3a3365ae45909c408323c7c3e2ad,Novice,Megan,2022-06-08 15:51:04,SUCCESS
515b3a3365ae45909c408323c7c3e2ad,Novice,Megan,2022-06-15 15:51:04,FAIL
515b3a3365ae45909c408323c7c3e2ad,Novice,Megan,2022-06-22 15:51:04,MISS
515b3a3365ae45909c408323c7c3e2ad,Novice,Megan,2022-06-29 15:51:04,SUCCESS
515b3a3365ae45909c408323c7c3e2ad,Novice,Megan,2022-07-06 15:51:04,SUCCESS
515b3a3365ae45909c408323c7c3e2ad,Novice,Megan,2022-07-13 15:51:04,SUCCESS
515b3a3365ae45909c408323c7c3e2ad,Novice,Megan,2022-07-20 15:51:04,MISS
515b3a3365ae45909c408323c7c3e2ad,Novice,Megan,2022-07-27 15:51:04,MISS
515b3a3365ae45909c408323c7c3e2ad,Novice,Megan,2022-08-03 15:51:04,SUCCESS
515b3a3365ae45909c408323c7c3e2ad,Novice,Megan,2022-08-10 15:51:04,SUCCESS
